Time (ms),Current (pA) @ -135mV,Current (pA) @ -125mV,Current (pA) @ -115mV,Current (pA) @ -105mV,Current (pA) @ -95mV,Current (pA) @ -85mV,Current (pA) @ -75mV,Current (pA) @ -65mV,Current (pA) @ -55mV
330.1436967,-0.203782509,-0.202795232,-0.262399723,-1.720298555,-2.044063386,-1.76907994,-1.329997318,-0.097596765,-0.785352708
330.160641,-0.203766211,-0.200348655,-0.263629475,-1.764114219,-2.044038127,-1.769073351,-1.331356527,-0.097574385,-0.785340231
330.1775853,-0.203746181,-0.199726204,-0.267293718,-1.81052468,-2.044009803,-1.769170738,-1.333334485,-0.09755507,-0.785322398
330.1945296,-0.203721508,-0.199697328,-0.272835294,-1.857278476,-2.04363411,-1.770675969,-1.335730786,-0.09753882,-0.785301017
330.2114739,-0.203521167,-0.199671517,-0.279691429,-1.902124146,-2.041496022,-1.773694003,-1.338345025,-0.097525635,-0.785277897
330.2284182,-0.200939349,-0.199648771,-0.287299347,-1.942810228,-2.037830001,-1.777836576,-1.340976794,-0.097515515,-0.785254844
330.2453624,-0.195842983,-0.199629089,-0.295096274,-1.977085259,-2.033086014,-1.782715424,-1.343425688,-0.09750846,-0.785233666
330.2623067,-0.188934136,-0.199612472,-0.302519436,-2.002697778,-2.027714023,-1.787942281,-1.3454913,-0.097504471,-0.785216171
330.279251,-0.180914879,-0.199598921,-0.309006057,-2.017396323,-2.022163995,-1.793128884,-1.346973225,-0.097725966,-0.785204166
330.2961953,-0.172487278,-0.199588434,-0.313993364,-2.02004066,-2.016885892,-1.797886967,-1.347671055,-0.105153314,-0.785199459
330.3131396,-0.164353403,-0.199581013,-0.316918581,-2.020033289,-2.012329681,-1.801828267,-1.347697057,-0.12171701,-0.786057529
330.3300839,-0.157215321,-0.199576656,-0.317449268,-2.020019229,-2.008945324,-1.804564519,-1.347686961,-0.145523436,-0.788567777
330.3470281,-0.151775102,-0.199581634,-0.317441877,-2.020000289,-2.007182788,-1.805707457,-1.347670855,-0.17467897,-0.792344443
330.3639724,-0.148734813,-0.200671993,-0.317427803,-2.019978277,-2.007012618,-1.805715798,-1.347650549,-0.207289994,-0.796999261
330.3809167,-0.148318997,-0.203367049,-0.317408853,-2.019954999,-2.006984934,-1.805704826,-1.347627848,-0.241462887,-0.802143967
330.397861,-0.148296062,-0.207278539,-0.317386835,-2.019932263,-2.006960314,-1.805688079,-1.347604562,-0.275304029,-0.807390296
330.4148053,-0.148279589,-0.212018198,-0.317363556,-2.019911878,-2.006938759,-1.805667363,-1.347582498,-0.306919799,-0.812349984
330.4317496,-0.148267777,-0.217197761,-0.317340824,-2.01989565,-2.006920269,-1.805644486,-1.347563463,-0.334416579,-0.816634767
330.4486938,-0.148258821,-0.222428964,-0.317320447,-2.019885387,-2.006904844,-1.805621256,-1.347549264,-0.355900748,-0.819856379
330.4656381,-0.148250921,-0.227323542,-0.317304232,-2.020171156,-2.006892484,-1.80559948,-1.347541711,-0.369478686,-0.821626556
330.4825824,-0.148242273,-0.23149323,-0.317293987,-2.028736977,-2.006883189,-1.805580966,-1.348330243,-0.373389156,-0.821845897
330.4995267,-0.148231076,-0.234549764,-0.317337644,-2.047663863,-2.00687696,-1.805567522,-1.352920735,-0.373383622,-0.821840119
330.516471,-0.148215527,-0.23610488,-0.318669985,-2.074878676,-2.006873795,-1.805560954,-1.36084694,-0.373370974,-0.821829591
330.5334153,-0.148193823,-0.236220745,-0.321554012,-2.108308277,-2.00698285,-1.805813862,-1.371233459,-0.37335302,-0.821815215
330.5503595,-0.14810194,-0.236211405,-0.325601461,-2.145879527,-2.007879396,-1.806913403,-1.383204896,-0.373331568,-0.821797896
330.5673038,-0.147241465,-0.236195861,-0.330424069,-2.185519287,-2.009513792,-1.808700757,-1.395885853,-0.373308426,-0.821778537
330.5842481,-0.14558679,-0.236175921,-0.335633569,-2.225154418,-2.011685632,-1.81097552,-1.408400931,-0.3732854,-0.821758043
330.6011924,-0.143353704,-0.236153392,-0.340841698,-2.262711782,-2.014194511,-1.813537284,-1.419874733,-0.373264298,-0.821737317
330.6181367,-0.140757993,-0.236130082,-0.34566019,-2.296118239,-2.016840022,-1.816185643,-1.429431861,-0.373246929,-0.821717263
330.635081,-0.138015444,-0.236107799,-0.349700782,-2.32330065,-2.019421758,-1.818720192,-1.436196918,-0.373235099,-0.821698784
330.6520252,-0.135341844,-0.236088349,-0.352575209,-2.342185877,-2.021739313,-1.820940523,-1.439294505,-0.373230617,-0.821682589
330.6689695,-0.13295298,-0.236073542,-0.353895207,-2.350700781,-2.023592282,-1.822646232,-1.439394392,-0.379059486,-0.821666996
330.6859138,-0.131064641,-0.236065184,-0.353937608,-2.350976373,-2.024780258,-1.823636911,-1.439384107,-0.395734142,-0.821651403
330.7028581,-0.129892612,-0.236290665,-0.353933609,-2.350972373,-2.025117547,-1.823804127,-1.439367863,-0.4211847,-0.82163581
330.7198024,-0.129605028,-0.238072458,-0.353926526,-2.350965291,-2.025111878,-1.82379652,-1.439347467,-0.453338022,-0.821620217
330.7367467,-0.129580645,-0.241302943,-0.353916371,-2.350955136,-2.025099125,-1.823782281,-1.439324727,-0.490120969,-0.821604624
330.7536909,-0.129563053,-0.245593855,-0.353903156,-2.350941921,-2.025081097,-1.823763218,-1.43930145,-0.529460401,-0.821589031
330.7706352,-0.129550457,-0.25055693,-0.353886891,-2.350925656,-2.025059602,-1.823741138,-1.439279445,-0.569283179,-0.821573438
330.7875795,-0.129541061,-0.255803903,-0.353867589,-2.350906354,-2.025036446,-1.82371785,-1.439260517,-0.607516166,-0.821557846
330.8045238,-0.129533069,-0.26094651,-0.353845261,-2.350884026,-2.025013438,-1.823695161,-1.439246476,-0.642086221,-0.821542253
330.8214681,-0.129524684,-0.265596486,-0.353819919,-2.350858684,-2.024992384,-1.823674877,-1.439239129,-0.670920207,-0.821526707
330.8384124,-0.129514111,-0.269365566,-0.353791573,-2.350830338,-2.024975094,-1.823658808,-1.439944195,-0.691944983,-0.821512923
330.8553566,-0.129499554,-0.271865487,-0.353562677,-2.350601442,-2.024963373,-1.82364876,-1.443779823,-0.703087412,-0.821501114
330.8723009,-0.129479216,-0.272711258,-0.352463915,-2.34950268,-2.02495903,-1.823676521,-1.450312533,-0.704323903,-0.821490388
330.8892452,-0.129435276,-0.272709532,-0.350629878,-2.347668643,-2.025436439,-1.824380593,-1.458817461,-0.704315275,-0.821479853
330.9061895,-0.128123874,-0.272704714,-0.348276354,-2.345315119,-2.026746547,-1.825867344,-1.468569739,-0.704300263,-0.821468616
330.9231338,-0.125083825,-0.272696815,-0.345619129,-2.342657894,-2.028688963,-1.827936367,-1.478844502,-0.704280677,-0.821455786
330.9400781,-0.120765094,-0.272685847,-0.342873991,-2.339912755,-2.031063281,-1.830387256,-1.488916884,-0.704258324,-0.821440468
330.9570223,-0.115617644,-0.272671822,-0.340256726,-2.337295491,-2.033669095,-1.833019605,-1.498062018,-0.704235011,-0.821421773
330.9739666,-0.110091442,-0.27265475,-0.337983122,-2.335021887,-2.036305999,-1.835633006,-1.505555038,-0.704212545,-0.821398806
330.9909109,-0.10463645,-0.272634645,-0.336268966,-2.333307731,-2.038773587,-1.838027055,-1.510671078,-0.704192736,-0.82137067
331.0078552,-0.099702635,-0.272611516,-0.335330045,-2.33236881,-2.040871452,-1.840001345,-1.512685272,-0.704177389,-0.820830085
331.0247995,-0.095739959,-0.272585375,-0.335202138,-2.332239975,-2.042399188,-1.841355469,-1.512689072,-0.704168313,-0.819421778
331.0417438,-0.093198389,-0.272556235,-0.335179753,-2.332212185,-2.043156389,-1.841889022,-1.512681207,-0.705306784,-0.817361534
331.058688,-0.092484622,-0.272127705,-0.335163649,-2.332187399,-2.043201224,-1.841886727,-1.512668968,-0.718337998,-0.814865141
331.0756323,-0.092459301,-0.270812868,-0.335152041,-2.332165631,-2.043191599,-1.841875402,-1.512653257,-0.744022665,-0.812148387
331.0925766,-0.092440987,-0.268819999,-0.335143144,-2.332146891,-2.043175843,-1.841858397,-1.51263498,-0.779985932,-0.809427058
331.1095209,-0.092427885,-0.266364883,-0.335135173,-2.33213119,-2.043155764,-1.84183752,-1.512615039,-0.823852943,-0.806916942
331.1264652,-0.092418199,-0.263663309,-0.335126345,-2.332118541,-2.043133168,-1.841814579,-1.512594339,-0.873248843,-0.804833826
331.1434095,-0.092410132,-0.260931063,-0.335114874,-2.332108954,-2.043109865,-1.841791381,-1.512573782,-0.925798776,-0.803393496
331.1603537,-0.09240189,-0.258383932,-0.335098976,-2.332102441,-2.043087661,-1.841769733,-1.512554274,-0.979127888,-0.80281174
331.177298,-0.092391675,-0.256237705,-0.335076867,-2.332099014,-2.043068364,-1.841751444,-1.512536717,-1.030861324,-0.802783532
331.1942423,-0.092377693,-0.254708166,-0.334965679,-2.332322672,-2.043053781,-1.84173832,-1.512521044,-1.078624228,-0.802763909
331.2111866,-0.092358146,-0.254011105,-0.334060919,-2.334727042,-2.043045721,-1.84173217,-1.512505451,-1.120041745,-0.802749923
331.2281309,-0.092330986,-0.25396819,-0.332372616,-2.33931541,-2.043310251,-1.842570611,-1.512489858,-1.15273902,-0.802739758
331.2450752,-0.091772687,-0.253947709,-0.330116557,-2.345525001,-2.045157911,-1.84586469,-1.512474265,-1.174341199,-0.802731596
331.2620194,-0.090350591,-0.253933063,-0.327508529,-2.35279304,-2.048438622,-1.851130537,-1.512458672,-1.182473425,-0.802723622
331.2789637,-0.088280484,-0.25392245,-0.32476432,-2.360556752,-2.052764119,-1.857805379,-1.51244308,-1.182480992,-0.802714018
331.295908,-0.085778156,-0.253914066,-0.322099717,-2.368253364,-2.057746137,-1.86532644,-1.512427487,-1.182469556,-0.802700966
331.3128523,-0.083059391,-0.25390611,-0.319730506,-2.375320099,-2.062996411,-1.873130945,-1.512411894,-1.182452471,-0.802682651
331.3297966,-0.080339978,-0.25389678,-0.317872474,-2.381194184,-2.068126677,-1.88065612,-1.512396301,-1.182431544,-0.802657255
331.3467409,-0.077835703,-0.253884272,-0.31674141,-2.385312845,-2.072748671,-1.887339191,-1.512380708,-1.182408583,-0.800486067
331.3636851,-0.075762354,-0.253866784,-0.316487583,-2.387113305,-2.076474128,-1.892617382,-1.512365631,-1.182385396,-0.792282178
331.3806294,-0.074335717,-0.253842515,-0.316459122,-2.387147595,-2.078914784,-1.895927919,-1.512352847,-1.18236379,-0.77944298
331.3975737,-0.07377158,-0.253098492,-0.316433663,-2.387143496,-2.079691933,-1.896782021,-1.51234171,-1.182345573,-0.763548984
331.414518,-0.073741591,-0.249581265,-0.316411219,-2.387136341,-2.079686839,-1.896777868,-1.512331302,-1.182332552,-0.746180703
331.4314623,-0.073715014,-0.243788645,-0.3163918,-2.387126124,-2.079674534,-1.896768689,-1.512320709,-1.182326536,-0.728918649
331.4484066,-0.073691448,-0.2364227,-0.316375419,-2.38711284,-2.079656823,-1.896755389,-1.512309015,-1.183963425,-0.713343333
331.4653508,-0.073670902,-0.228185499,-0.316362086,-2.387096481,-2.079635516,-1.89673887,-1.512295306,-1.190218752,-0.701035268
331.4822951,-0.07365339,-0.21977911,-0.316351813,-2.387077041,-2.079612419,-1.896720036,-1.512278665,-1.200203807,-0.693574966
331.4992394,-0.073638922,-0.211905601,-0.316344612,-2.387054515,-2.07958934,-1.896699792,-1.512258177,-1.212903426,-0.692063133
331.5161837,-0.07362751,-0.205267041,-0.316340494,-2.387028895,-2.079568087,-1.896679041,-1.512232928,-1.227302446,-0.692034319
331.533128,-0.073619165,-0.200565498,-0.316429808,-2.387000176,-2.079550467,-1.896658686,-1.511799964,-1.242385704,-0.692008684
331.5500723,-0.073613899,-0.198503041,-0.320362173,-2.386230868,-2.079538287,-1.896639633,-1.507890129,-1.257138037,-0.691986206
331.5670165,-0.073611723,-0.198439093,-0.329279563,-2.38268297,-2.079533357,-1.89662278,-1.500653054,-1.270544282,-0.691966865
331.5839608,-0.073923294,-0.198412016,-0.342037081,-2.376867891,-2.08072361,-1.896607187,-1.491062229,-1.281589276,-0.69195064
331.6009051,-0.075085676,-0.198388036,-0.35748983,-2.369487698,-2.084353945,-1.896591594,-1.480091146,-1.289257855,-0.691937509
331.6178494,-0.076919725,-0.198367145,-0.374492913,-2.36124446,-2.089870435,-1.896576001,-1.468713294,-1.292534856,-0.691927453
331.6347937,-0.079225035,-0.198349338,-0.391901436,-2.352840246,-2.096710305,-1.896560408,-1.457902165,-1.292584316,-0.69192045
331.651738,-0.081801199,-0.198334609,-0.408570499,-2.344977123,-2.10431078,-1.896544816,-1.448631249,-1.292580157,-0.691916479
331.6686822,-0.084447812,-0.19832295,-0.423355209,-2.338357161,-2.112109086,-1.896529223,-1.441874037,-1.292572942,-0.691932055
331.6856265,-0.086964466,-0.198314356,-0.435110667,-2.333682427,-2.119542449,-1.89651363,-1.438604019,-1.292562666,-0.692579429
331.7025708,-0.089150757,-0.198308821,-0.442691977,-2.331654991,-2.126048093,-1.896498037,-1.438423524,-1.292549322,-0.694022259
331.7195151,-0.090806277,-0.198306338,-0.445001486,-2.331599052,-2.131063243,-1.896482444,-1.43839912,-1.292532903,-0.696060139
331.7364594,-0.091730621,-0.198537492,-0.444999592,-2.331580187,-2.134025126,-1.896466851,-1.438379328,-1.292513403,-0.698492662
331.7534037,-0.09185523,-0.199611261,-0.444994647,-2.331567808,-2.13458294,-1.896452346,-1.438363231,-1.292490816,-0.701119422
331.7703479,-0.091849595,-0.201379371,-0.444986645,-2.331559679,-2.134575668,-1.896440133,-1.438349916,-1.292465136,-0.703740013
331.7872922,-0.091839185,-0.203641416,-0.444975579,-2.331553565,-2.134561684,-1.896429316,-1.438338466,-1.292436357,-0.706154029
331.8042365,-0.091824902,-0.206196989,-0.444961444,-2.33154723,-2.134542797,-1.896418976,-1.438327966,-1.291624575,-0.708161064
331.8211808,-0.091807651,-0.208845686,-0.444944232,-2.33153844,-2.134520813,-1.896408192,-1.438317501,-1.288025773,-0.70956071
331.8381251,-0.091788337,-0.211387099,-0.444923939,-2.331524959,-2.13449754,-1.896396045,-1.438306156,-1.282173475,-0.710152564
331.8550694,-0.091767862,-0.213620821,-0.444900556,-2.331504551,-2.134474785,-1.896381614,-1.438293015,-1.27476975,-0.710156422
331.8720136,-0.09174713,-0.215346448,-0.444874079,-2.331474982,-2.134454357,-1.896363979,-1.438277696,-1.266516665,-0.71014552
331.8889579,-0.091727045,-0.216363573,-0.4448445,-2.164221024,-2.134438063,-1.896342221,-1.438262103,-1.258116289,-0.710128824
331.9059022,-0.091708512,-0.216549835,-0.443368431,-1.62152134,-2.134427711,-1.896315419,-1.43824651,-1.25027069,-0.71010814
331.9228465,-0.091692266,-0.216542474,-0.439122306,-1.250600234,-2.134483435,-1.894879038,-1.438230918,-1.243681937,-0.710085276
331.9397908,-0.091676673,-0.216528423,-0.432803447,-1.245501307,-2.136399459,-1.888562569,-1.438215325,-1.239052098,-0.71006204
331.9567351,-0.09166108,-0.216509488,-0.425113924,-1.245478753,-2.140608544,-1.87835282,-1.438199732,-1.237083242,-0.71004024
331.9736793,-0.091645487,-0.216487479,-0.416755805,-1.245464619,-2.146547914,-1.865515545,-1.438184139,-1.237034848,-0.710021682
331.9906236,-0.091629895,-0.216464201,-0.408431158,-1.245456294,-2.153654795,-1.851316495,-1.438168546,-1.237014527,-0.710008176
332.0075679,-0.091614302,-0.216441464,-0.400842051,-1.245451168,-2.161366412,-1.837021423,-1.438152953,-1.236999997,-0.710001527
332.0245122,-0.091598709,-0.216421074,-0.394690554,-1.245446629,-2.169119991,-1.823896082,-1.43813736,-1.236989457,-0.712026988
332.0414565,-0.091583116,-0.216404839,-0.390678734,-1.245440068,-2.176352756,-1.813206224,-1.438121536,-1.236981105,-0.721092328
332.0584008,-0.091567523,-0.216394566,-0.389470807,-1.245428872,-2.182501934,-1.806217603,-1.438103597,-1.236973137,-0.736085925
332.075345,-0.09155193,-0.216514287,-0.389445053,-1.245410432,-2.187004749,-1.804128189,-1.438083854,-1.236963752,-0.755527321
332.0922893,-0.091536303,-0.220160017,-0.38942647,-1.245382135,-2.189298427,-1.804102326,-1.438063212,-1.236951147,-0.777936062
332.1092336,-0.091518945,-0.228120315,-0.389413236,-1.11324247,-2.189474517,-1.804083698,-1.438042574,-1.236933519,-0.801831692
332.1261779,-0.091499562,-0.239380017,-0.389403533,-0.670975968,-2.189471026,-1.80407047,-1.438022845,-1.236909067,-0.825733756
332.1431222,-0.091479057,-0.25292396,-0.389395539,-0.27540047,-2.189464489,-1.804060808,-1.438004927,-1.236613664,-0.848161798
332.1600665,-0.091458335,-0.267736981,-0.389387435,-0.214628932,-2.189454896,-1.804052875,-1.437989725,-1.235432679,-0.867635364
332.1770107,-0.091438298,-0.282803917,-0.389377401,-0.214602013,-2.189442235,-1.804044836,-1.437978143,-1.233537731,-0.882673996
332.193955,-0.091419851,-0.297109605,-0.389363615,-0.214583507,-2.189426494,-1.804034857,-1.437971083,-1.231144607,-0.89179724
332.2108993,-0.091403898,-0.309638882,-0.389344259,-0.214571237,-2.189407662,-1.804021101,-1.438103974,-1.228469096,-0.893871984
332.2278436,-0.091391342,-0.319376584,-0.389317511,-0.214563026,-2.189385727,-1.804001733,-1.441799783,-1.225726983,-0.893869579
332.2447879,-0.091383088,-0.325307548,-0.387763977,-0.214556694,-2.189360678,-1.803974919,-1.449799604,-1.223134057,-0.89386411
332.2617322,-0.091380038,-0.326650603,-0.383455093,-0.214550065,-2.189332504,-1.801856224,-1.461088276,-1.220906104,-0.893855574
332.2786764,-0.092706964,-0.326643991,-0.377091723,-0.21454096,-2.188783864,-1.795978801,-1.474650636,-1.219258911,-0.893843974
332.2956207,-0.096451991,-0.326630513,-0.369375935,-0.214527201,-2.184657536,-1.78731465,-1.489471519,-1.218408265,-0.893829309
332.312565,-0.102053186,-0.326611976,-0.361009799,-0.214506611,-2.177259632,-1.776837261,-1.504535763,-1.218320307,-0.893811579
332.3295093,-0.108947776,-0.326590186,-0.352695383,-0.214410657,-2.167563643,-1.765520126,-1.518828205,-1.21829868,-0.893790783
332.3464536,-0.116572986,-0.326566953,-0.345134755,-0.213539718,-2.15654306,-1.754336735,-1.531333681,-1.218283187,-0.893766924
332.3633979,-0.124366042,-0.326544083,-0.339029983,-0.211877087,-2.145171372,-1.744260578,-1.541037029,-1.218272027,-0.893739999
332.3803421,-0.131764168,-0.326523385,-0.335083137,-0.20963855,-2.134422072,-1.736265146,-1.546923085,-1.218263398,-0.893696602
332.3972864,-0.13820459,-0.326506665,-0.333943764,-0.207039894,-2.125268649,-1.731323931,-1.548228284,-1.218255496,-0.892405693
332.4142307,-0.143124533,-0.326495731,-0.333914562,-0.204296907,-2.118684595,-1.730194368,-1.548225836,-1.218246519,-0.889381423
332.431175,-0.145961223,-0.326498985,-0.33388846,-0.201625376,-2.115643399,-1.730165494,-1.548220322,-1.218234665,-0.885073756
332.4481193,-0.146429458,-0.327086484,-0.333865453,-0.199241088,-2.115523696,-1.730139748,-1.548211743,-1.218218132,-0.879932657
332.4650636,-0.146421783,-0.328482737,-0.333845533,-0.197359829,-2.115502825,-1.730117119,-1.548200099,-1.218195116,-0.87440809
332.4820078,-0.146407492,-0.330487338,-0.333828695,-0.196197388,-2.115487975,-1.730097595,-1.54818539,-1.217761928,-0.86895002
332.4989521,-0.146388394,-0.332899881,-0.333814933,-0.195917751,-2.115477312,-1.730081165,-1.548167616,-1.214691744,-0.864008412
332.5158964,-0.146366296,-0.33551996,-0.333804239,-0.195889177,-2.115468999,-1.730067817,-1.548146777,-1.209229269,-0.860033229
332.5328407,-0.146343005,-0.338147169,-0.333796608,-0.195863605,-2.115461202,-1.73005754,-1.548122873,-1.202076572,-0.857474436
332.549785,-0.146320329,-0.340581101,-0.333792034,-0.195841046,-2.115452085,-1.730050322,-1.548095905,-1.193935722,-0.856743264
332.5667293,-0.146300076,-0.34262135,-0.33379051,-0.195821513,-2.115439812,-1.730046152,-1.548048772,-1.185508786,-0.856717859
332.5836735,-0.146284053,-0.34406751,-0.335602295,-0.195805017,-2.115422549,-1.730053077,-1.546729914,-1.177497834,-0.856699481
332.6006178,-0.146274067,-0.344719174,-0.340558023,-0.195791568,-2.11539846,-1.730651193,-1.543684128,-1.170604934,-0.856686334
332.6175621,-0.146365186,-0.344735646,-0.347932827,-0.19578118,-2.114229394,-1.73205572,-1.539361377,-1.165532153,-0.856676621
332.6345064,-0.148417582,-0.344731673,-0.357001841,-0.195773862,-2.108240039,-1.734066251,-1.534211626,-1.162981561,-0.856668547
332.6514507,-0.152733052,-0.344724661,-0.367040199,-0.195769628,-2.098266832,-1.73648238,-1.52868484,-1.162793277,-0.856660316
332.668395,-0.158748823,-0.344714593,-0.377323035,-0.19584174,-2.085575526,-1.7391037,-1.523230982,-1.162771597,-0.856650132
332.6853392,-0.165902119,-0.344701453,-0.387125482,-0.200829432,-2.071431874,-1.741729807,-1.518300019,-1.162756066,-0.856636198
332.7022835,-0.173630166,-0.344685225,-0.395722675,-0.212596353,-2.057101627,-1.744160292,-1.514341913,-1.16274488,-0.856616718
332.7192278,-0.181370189,-0.344665892,-0.402389746,-0.229662047,-2.043850539,-1.746194751,-1.51180663,-1.162736238,-0.85658983
332.7361721,-0.188559413,-0.344643439,-0.406401831,-0.250546058,-2.032944362,-1.747632777,-1.511099157,-1.162728337,-0.856041723
332.7531164,-0.194635064,-0.344617848,-0.407243231,-0.273767932,-2.025648849,-1.748273963,-1.511073903,-1.162719375,-0.854627559
332.7700607,-0.199034367,-0.344589104,-0.407236328,-0.297847213,-2.023211509,-1.748286338,-1.511055688,-1.16270755,-0.852563123
332.7870049,-0.201194548,-0.343373111,-0.407222626,-0.321303445,-2.023185017,-1.748275805,-1.5110427,-1.162691058,-0.850064204
332.8039492,-0.201321115,-0.337323866,-0.407203933,-0.342656173,-2.023165839,-1.748259379,-1.511033125,-1.162668098,-0.847346589
332.8208935,-0.201317461,-0.327307218,-0.407182057,-0.360424941,-2.023152162,-1.748238866,-1.511025147,-1.162497468,-0.844626064
332.8378378,-0.201310762,-0.314588921,-0.407158805,-0.373129294,-2.023142175,-1.748216075,-1.511016955,-1.161483174,-0.842118416
332.8547821,-0.201301006,-0.300434726,-0.407135984,-0.379288777,-2.023134064,-1.748192813,-1.511006734,-1.159712258,-0.840039434
332.8717264,-0.201288181,-0.286110386,-0.407115402,-0.379637938,-2.023126018,-1.748170887,-1.510992669,-1.157400508,-0.838604903
332.8886706,-0.201272275,-0.272881654,-0.407098868,-0.379631222,-2.023116224,-1.748152106,-1.510972949,-1.15476371,-0.838030611
332.9056149,-0.201253278,-0.262014282,-0.407088188,-0.379619921,-2.023102869,-1.748138276,-1.510944642,-1.152017651,-0.838000218
332.9225592,-0.201231178,-0.254774022,-0.40710811,-0.379604938,-2.023084142,-1.748131206,-1.509231721,-1.149378118,-0.83797361
332.9395035,-0.201205963,-0.252401736,-0.408328207,-0.379587178,-2.02305823,-1.748736146,-1.504798742,-1.147060899,-0.837950012
332.9564478,-0.201177621,-0.25237535,-0.411124777,-0.379567544,-2.022611451,-1.751759459,-1.498347771,-1.145281781,-0.837929435
332.9733921,-0.200509159,-0.252356255,-0.415109556,-0.379546939,-2.021280383,-1.756821184,-1.490580879,-1.14425655,-0.83791189
332.9903363,-0.196183964,-0.252342638,-0.41989428,-0.379526269,-2.01927575,-1.763358548,-1.482200132,-1.144079037,-0.83789739
333.0072806,-0.188639062,-0.252332687,-0.425090683,-0.379506436,-2.016813342,-1.770808775,-1.473907601,-1.144055998,-0.837885946
333.0242249,-0.178847944,-0.252324588,-0.430310502,-0.379488344,-2.014108944,-1.778609091,-1.466405352,-1.14403946,-0.837877569
333.0411692,-0.1677841,-0.252316531,-0.435165471,-0.379472435,-2.011378344,-1.78619672,-1.460395454,-1.144027616,-0.837872271
333.0581135,-0.156421022,-0.252306702,-0.439267326,-0.379456842,-2.008837328,-1.79300889,-1.456579977,-1.144018657,-0.837870062
333.0750578,-0.1457322,-0.252293289,-0.442227803,-0.379441249,-2.006701685,-1.798482823,-1.455572194,-1.144010778,-0.838465936
333.092002,-0.136691124,-0.252274481,-0.443658636,-0.379425656,-2.0051872,-1.802055747,-1.455547027,-1.144002169,-0.840733435
333.1089463,-0.130271286,-0.252248463,-0.44373002,-0.379410063,-2.004509662,-1.803180884,-1.455528849,-1.143991023,-0.844330517
333.1258906,-0.127446176,-0.251790015,-0.443720169,-0.379394471,-2.004470353,-1.803179013,-1.455515858,-1.143975533,-0.848868916
333.1428349,-0.127368064,-0.250448809,-0.443704244,-0.379378878,-2.004450012,-1.803174051,-1.455506253,-1.143953891,-0.853960369
333.1597792,-0.127344214,-0.248436844,-0.443684055,-0.379363285,-2.004435468,-1.803166009,-1.455498231,-1.143724368,-0.85921661
333.1767235,-0.127324875,-0.245969907,-0.443661408,-0.379347692,-2.004424919,-1.803154898,-1.455489988,-1.140298565,-0.864249375
333.1936677,-0.127309131,-0.243263784,-0.443638112,-0.379332099,-2.004416562,-1.80314073,-1.455479724,-1.133423915,-0.8686704
333.210612,-0.127296066,-0.240534264,-0.443615974,-0.379316699,-2.004408596,-1.803123517,-1.455465635,-1.124073909,-0.87209142
333.2275563,-0.127284766,-0.237997133,-0.443596801,-0.379303372,-2.004399218,-1.803103269,-1.455445919,-1.113222037,-0.87412417
333.2445006,-0.127274315,-0.235868178,-0.443582402,-0.37929188,-2.004386625,-1.80308,-1.455417353,-1.10184179,-0.874516871
333.2614449,-0.127263798,-0.234363186,-0.443574583,-0.379281319,-2.004369015,-1.803053719,-1.454830184,-1.090906659,-0.874511951
333.2783892,-0.1272523,-0.233697944,-0.443726093,-0.379270786,-2.004344586,-1.803024439,-1.453385652,-1.081390134,-0.874502134
333.2953334,-0.127238904,-0.233659609,-0.444693715,-0.379259377,-2.003556075,-1.802554157,-1.451299541,-1.074265706,-0.874488322
333.3122777,-0.127223464,-0.233636023,-0.446382015,-0.379246187,-1.9999846,-1.801202851,-1.44878764,-1.070506866,-0.874471421
333.329222,-0.127207871,-0.233616824,-0.448590587,-0.379230315,-1.994152274,-1.799183589,-1.446065736,-1.070144606,-0.874452332
333.3461663,-0.127192279,-0.23360112,-0.451119024,-0.379210854,-1.986761163,-1.79671216,-1.443349615,-1.070116734,-0.874431961
333.3631106,-0.127176686,-0.233588017,-0.45376692,-0.379186903,-1.978513338,-1.794004349,-1.440855066,-1.070091986,-0.874411211
333.3800549,-0.127161093,-0.233576624,-0.45633387,-0.379119218,-1.970110865,-1.791275945,-1.438797874,-1.070070352,-0.874390986
333.3969991,-0.1271455,-0.233566048,-0.458619466,-0.37767948,-1.962255815,-1.788742735,-1.437393827,-1.070051819,-0.87437219
333.4139434,-0.127129907,-0.233555397,-0.460423302,-0.37454088,-1.955650254,-1.786620504,-1.43685871,-1.070036376,-0.87435567
333.4308877,-0.127114314,-0.233543779,-0.461544973,-0.370153383,-1.950996252,-1.785125042,-1.436832151,-1.070024011,-0.874340077
333.447832,-0.127098721,-0.233530302,-0.461817812,-0.364966955,-1.948995877,-1.784472134,-1.436813144,-1.070014714,-0.874324484
333.4647763,-0.127083128,-0.233514847,-0.461813483,-0.359431559,-1.948943313,-1.784436694,-1.436799796,-1.070008472,-0.874308891
333.4817206,-0.127067162,-0.233499255,-0.461804156,-0.35399716,-1.948922921,-1.78441646,-1.436790212,-1.070005274,-0.874293299
333.4986648,-0.127048979,-0.233483662,-0.461790737,-0.349113723,-1.94890834,-1.78440195,-1.436782497,-1.070104275,-0.874277706
333.5156091,-0.127029092,-0.233468069,-0.461774129,-0.345231212,-1.948897768,-1.78439138,-1.436774757,-1.070982121,-0.874262113
333.5325534,-0.127008406,-0.233452476,-0.461755236,-0.342799592,-1.948889402,-1.784382963,-1.436765096,-1.072602277,-0.87424652
